date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
3/24/2016 3:50,50,0,21.7,38.79,19,41.7,22.46333333,39.06,21,37.2,19.5,48.4,6.09,56.36333333,20.39,38.09,22.7,45.79,19.53333333,41.56,5.08E+00,756.5166667,92.66666667,1,65,3.95E+00,18.35579756,18.35579756
3/24/2016 4:00,40,0,21.7,38.79,19,41.7,22.5,39.09,21,37.2,19.5,48.4,6.09,56.29,20.46333333,38.09,22.63333333,45.59,19.6,41.59,5.00E+00,756.5,93,1,65,3.90E+00,43.13807271,43.13807271
3/24/2016 4:10,20,0,21.6,38.7,18.89,41.79,22.5,39.03,21,37.2,19.5,48.4,6.09,56.23,20.5,38.09,22.63333333,45.46333333,19.53333333,41.59,5.07E+00,756.45,92.66666667,1.166666667,65,3.92E+00,10.03576518,10.03576518
3/24/2016 4:20,30,0,21.6,38.7,18.89,41.79,22.46333333,39.06,20.89,37.2,19.5,48.345,6.03,56.22666667,20.5,38.09,22.6,45.26,19.6,41.62666667,5.13E+00,756.4,92.33333333,1.333333333,65,3.93E+00,28.59535122,28.59535122
3/24/2016 4:30,30,0,21.6,38.7,18.89,41.93333333,22.39,39,20.89,37.26,19.5,48.29,6.03,56.5,20.39,37.96666667,22.6,45.2,19.6,41.7,5.20E+00,756.35,92,1.5,65,3.95E+00,21.46616211,21.46616211
3/24/2016 4:40,50,0,21.53333333,38.7,18.89,42,22.35666667,39,20.89,37.2,19.5,48.29,5.95,56.645,20.39,37.96666667,22.6,45.2,19.6,41.73,5.27E+00,756.3,91.66666667,1.666666667,65,3.97E+00,12.92350015,12.92350015
3/24/2016 4:50,50,0,21.5,38.7,18.85666667,42,22.29,39.06,20.82333333,37.12666667,19.5,48.29,6,56.82666667,20.5,38.2,22.6,45.16333333,19.6,41.79,5.33E+00,756.25,91.33333333,1.833333333,65,3.98E+00,35.87855127,35.87855127
3/24/2016 5:00,60,0,21.5,38.7,18.79,42,22.29,39.09,20.79,37.09,19.5,48.29,6,56.9,20.42666667,38.2,22.6,45.16333333,19.6,41.79,5.40E+00,756.2,91,2,65,4.00E+00,30.9478227,30.9478227
3/24/2016 5:10,60,0,21.5,38.73,18.79,42.045,22.29,39.09,20.79,37.09,19.46333333,48.26,5.966666667,56.86,20.42666667,38.2,22.56666667,45.09,19.6,41.79,5.42E+00,756.2,90.66666667,2,65,3.97E+00,48.06410782,48.06410782
3/24/2016 5:20,50,0,21.5,38.73,18.76,42.12666667,22.29,39.09,20.79,37.09,19.39,48.2,5.9,57,20.42666667,38.12666667,22.5,45.03,19.6,41.9,5.43E+00,756.2,90.33333333,2,65,3.93E+00,8.830026875,8.830026875
3/24/2016 5:30,50,0,21.5,38.73,18.7,42.2,22.35666667,39.09,20.73,37.09,19.42666667,48.23,5.9,57.23,20.46333333,38.22333333,22.5,44.86333333,19.6,41.9,5.45E+00,756.2,90,2,65,3.90E+00,31.85639242,31.85639242
3/24/2016 5:40,50,0,21.42666667,38.73,18.7,42.23,22.39,39.12666667,20.76,37.09,19.5,48.29,5.9,57.43,20.46333333,38.16333333,22.5,44.79,19.6,41.96666667,5.47E+00,756.2,89.66666667,2,65,3.87E+00,16.48265303,16.48265303
3/24/2016 5:50,50,0,21.39,38.7,18.7,42.29,22.39,39.2,20.7,37.09,19.39,48.09,5.9,57.53,20.46333333,38.16333333,22.39,44.66333333,19.6,42,5.48E+00,756.2,89.33333333,2,65,3.83E+00,37.54994514,37.54994514
3/24/2016 6:00,50,0,21.39,38.7,18.7,42.29,22.39,39.12666667,20.7,37.09,19.39,48.16333333,5.9,57.72333333,20.39,38.16333333,22.39,44.59,19.6,42,5.50E+00,756.2,89,2,65,3.80E+00,17.73835435,17.73835435
3/24/2016 6:10,80,0,21.39,38.8,18.63333333,42.23,22.39,39.2,20.7,37.09,19.39,48.09,5.866666667,58,20.39,38.2,22.39,44.53,19.6,42.03,5.52E+00,756.2166667,88.83333333,2,65,3.78E+00,1.259609673,1.259609673
3/24/2016 6:20,50,0,21.39,39.23,18.6,42.56666667,22.29,38.93,20.63333333,37.03,19.39,48.09,5.8,58.06,20.39,38.2,22.39,44.53,19.6,42.09,5.53E+00,756.2333333,88.66666667,2,65,3.77E+00,10.33823981,10.33823981
3/24/2016 6:30,50,10,21.39,39.49,18.6,42.9,22.29,38.695,20.6,37,19.39,48.2,5.8,58.23,20.39,38.12666667,22.39,44.53,19.6,42.09,5.55E+00,756.25,88.5,2,65,3.75E+00,21.13944526,21.13944526
3/24/2016 6:40,70,0,21.39,39.52666667,18.6,43.15666667,22.23,38.53,20.6,37,19.39,48.2,5.8,58.29,20.39,38.19333333,22.39,44.59,19.6,42.09,5.57E+00,756.2666667,88.33333333,2,65,3.73E+00,14.09777023,14.09777023
3/24/2016 6:50,60,0,21.39,39.46666667,18.6,43.36333333,22.2,38.43333333,20.6,37,19.365,48.2,5.8,58.56666667,20.39,38.4,22.35666667,44.7,19.6,42.16333333,5.58E+00,756.2833333,88.16666667,2,65,3.72E+00,29.70940062,29.70940062
3/24/2016 7:00,100,0,21.39,39.4,18.56666667,43.53,22.2,38.43333333,20.6,37,19.35666667,48.2,5.8,58.9,20.5,38.72666667,22.29,44.76,19.6,42.16333333,5.60E+00,756.3,88,2,65,3.70E+00,42.23652689,42.23652689
3/24/2016 7:10,60,0,21.39,39.52666667,18.5,43.59,22.2,38.4,20.6,37.03,19.39,48.23,5.9,59.26,20.5,38.93333333,22.35666667,45.12666667,19.6,42.26,5.72E+00,756.35,87.5,1.833333333,57.5,3.75E+00,48.25712801,48.25712801
3/24/2016 7:20,50,0,21.39,39.73,18.6,43.79,22.13333333,38.32666667,20.6,37.03,19.39,48.23,5.966666667,59.33333333,20.5,38.76,22.35666667,45.12666667,19.6,42.2,5.83E+00,756.4,87,1.666666667,50,3.80E+00,26.31765354,26.31765354
3/24/2016 7:30,40,0,21.39,39.93,18.6,43.93,22.2,38.4,20.56666667,37.09,19.39,48.245,6.045,59.59,20.42666667,38.5,22.29,44.6,19.6,42.06,5.95E+00,756.45,86.5,1.5,42.5,3.85E+00,17.12951232,17.12951232
3/24/2016 7:40,40,0,21.39,40.09,18.56666667,44.12666667,22.2,38.4,20.5,37.09,19.39,48.23,6.226666667,59.5,20.46333333,38.19333333,22.23,44.06666667,19.6,42,6.07E+00,756.5,86,1.333333333,35,3.90E+00,1.339949225,1.339949225
3/24/2016 7:50,30,0,21.39,40.09,18.56666667,44.12666667,22.16666667,38.5,20.5,37.09,19.39,48.29,6.366666667,59.43333333,20.39,37.86,22.2,43.55,19.56666667,41.86333333,6.18E+00,756.55,85.5,1.166666667,27.5,3.95E+00,25.44856908,25.44856908
3/24/2016 8:00,30,0,21.29,40,18.5,44.09,22.1,38.5,20.5,37.09,19.32333333,48.29,6.5,59.36333333,20.39,37.66333333,22.2,43.22333333,19.5,41.73,6.30E+00,756.6,85,1,20,4.00E+00,11.78640386,11.78640386
3/24/2016 8:10,40,0,21.29,40,18.5,44.03,22.1,38.4,20.5,37.09,19.32333333,48.29,6.5,59.23,20.39,37.53,22.2,43.03,19.5,41.56,6.33E+00,756.6166667,84.66666667,1.333333333,20.33333333,3.97E+00,38.45203253,38.45203253
3/24/2016 8:20,20,0,21.29,39.93333333,18.55,44,22.1,38.4,20.5,37.09,19.39,48.29,6.59,59.06,20.32333333,37.36333333,22.16666667,42.86333333,19.5,41.43333333,6.37E+00,756.6333333,84.33333333,1.666666667,20.66666667,3.93E+00,31.84077104,31.84077104
3/24/2016 8:30,60,0,21.29,39.93333333,18.5,43.9,22.06666667,38.36333333,20.42666667,37.12666667,19.32333333,48.29,6.656666667,58.8,20.39,37.23,22.1,42.73,19.5,41.26,6.40E+00,756.65,84,2,21,3.90E+00,26.93481073,26.93481073
3/24/2016 8:40,50,0,21.29,39.93333333,18.5,43.9,22,38.29,20.5,37.2,19.29,48.29,6.833333333,58.36333333,20.39,37.06,22.1,42.56,19.5,41.095,6.43E+00,756.6666667,83.66666667,2.333333333,21.33333333,3.87E+00,33.49533046,33.49533046
3/24/2016 8:50,60,20,21.29,39.93333333,18.53333333,43.79,22,38.29,20.46333333,37.16333333,19.29,48.29,6.9,57.95666667,20.32333333,36.93333333,22.1,42.43333333,19.5,41,6.47E+00,756.6833333,83.33333333,2.666666667,21.66666667,3.83E+00,44.01812878,44.01812878
3/24/2016 9:00,60,20,21.2,39.9,18.53333333,43.79,22,38.29,20.46333333,37.22333333,19.29,48.29,7.03,57.42333333,20.29,36.76,22.1,42.36333333,19.5,40.86333333,6.50E+00,756.7,83,3,22,3.80E+00,3.355498787,3.355498787
3/24/2016 9:10,60,20,21.2,39.9,18.6,43.76,22,38.29,20.745,37.395,19.29,48.23,7.156666667,56.83,20.29,36.7,22.1,42.29,19.5,40.73,6.58E+00,756.7333333,82.33333333,2.833333333,22.33333333,3.77E+00,31.75361148,31.75361148
3/24/2016 9:20,60,30,21.2,39.9,18.6,43.76,22,38.29,20.82333333,37.56666667,19.29,48.2,7.333333333,56.05666667,20.29,36.59,22.06666667,42.16333333,19.5,40.66333333,6.67E+00,756.7666667,81.66666667,2.666666667,22.66666667,3.73E+00,25.91713894,25.91713894
3/24/2016 9:30,60,20,21.2,39.86333333,18.6,43.7,22,38.29,20.89,37.76,19.29,48.2,7.466666667,55.13,20.29,36.4,22,42.03,19.42666667,40.46333333,6.75E+00,756.8,81,2.5,23,3.70E+00,43.01878964,43.01878964
3/24/2016 9:40,70,20,21.2,39.79,18.6,43.62666667,22,38.23,20.92666667,37.82666667,19.29,48.09,7.563333333,54.29666667,20.29,36.32666667,22,41.9,19.39,40.36333333,6.83E+00,756.8333333,80.33333333,2.333333333,23.33333333,3.67E+00,12.66721443,12.66721443
3/24/2016 9:50,60,20,21.2,39.79,18.6,43.56,22,38.2,21,37.96666667,19.29,48.09,7.83,53.69666667,20.29,36.26,22,41.82666667,19.39,40.29,6.92E+00,756.8666667,79.66666667,2.166666667,23.66666667,3.63E+00,7.153907919,7.153907919
3/24/2016 10:00,70,20,21.2,39.79,18.6,43.5,22,38.09,21.03333333,38.15666667,19.29,48,8.166666667,52.7,20.29,36.2,21.89,41.7,19.42666667,40.2,7.00E+00,756.9,79,2,24,3.60E+00,18.12324858,18.12324858
3/24/2016 10:10,60,30,21.2,39.79,18.6,43.46666667,22,38.09,21.1,38.29,19.29,48,8.36,50.42666667,20.26,36.06,21.89,41.62666667,19.42666667,40.06666667,7.13E+00,756.9,77.83333333,2.166666667,24,3.50E+00,34.79065286,34.79065286
3/24/2016 10:20,60,20,21.2,39.79,18.66666667,43.46666667,22,38.06,21.13333333,38.29,19.29,47.9,8.7,48.75,20.2,35.93333333,21.89,41.56,19.42666667,40,7.27E+00,756.9,76.66666667,2.333333333,24,3.40E+00,9.730229783,9.730229783
3/24/2016 10:30,60,20,21.2,39.79,18.7,43.46666667,22,38,21.2,38.29,19.29,47.9,9.063333333,46.69333333,20.2,35.86333333,21.89,41.5,19.42666667,39.93333333,7.40E+00,756.9,75.5,2.5,24,3.30E+00,43.25839108,43.25839108
3/24/2016 10:40,60,20,21.2,39.79,18.76,43.4,22,38.06,21.2,38.32666667,19.29,47.79,9.323333333,44.76666667,20.2,35.73,21.89,41.46666667,19.5,39.86333333,7.53E+00,756.9,74.33333333,2.666666667,24,3.20E+00,37.07384113,37.07384113
3/24/2016 10:50,60,20,21.2,39.76,18.79,43.26,22,38,21.26,38.46666667,19.29,47.7675,9.666666667,42.16333333,20.2,35.66333333,21.89,41.4,19.42666667,39.73,7.67E+00,756.9,73.16666667,2.833333333,24,3.10E+00,40.09290761,40.09290761
3/24/2016 11:00,70,20,21.2,39.7,18.85666667,43.2,22,38,21.29,38.5,19.29,47.7,9.86,40.63,20.2,35.59,21.85666667,41.26,19.46333333,39.63333333,7.80E+00,756.9,72,3,24,3.00E+00,11.95461001,11.95461001
3/24/2016 11:10,70,10,21.2,39.73,18.89,43.09,22,38,21.29,38.5,19.29,47.59,10.1,37.86333333,20.2,35.5,21.79,41.12666667,19.39,39.5,7.93E+00,756.9,71,3.166666667,23.5,2.93E+00,26.2864239,26.2864239
3/24/2016 11:20,50,0,21.2,39.73,18.89,43.03,22,37.96666667,21.35666667,38.5,19.29,47.59,10.03333333,36.05666667,20.2,35.43333333,21.79,41.09,19.39,39.46666667,8.07E+00,756.9,70,3.333333333,23,2.87E+00,17.23496752,17.23496752
3/24/2016 11:30,50,0,21.2,39.9,18.89,42.845,22,37.9,21.29,38.36,19.29,47.5,10.16666667,35.26666667,20.2,35.36333333,21.79,40.96666667,19.46333333,39.46666667,8.20E+00,756.9,69,3.5,22.5,2.80E+00,42.04934416,42.04934416
3/24/2016 11:40,20,0,21.2,39.9,19,42.76,22,37.9,21.29,38.02666667,19.29,47.43333333,10.5,34,20.2,35.23,21.79,40.9,19.39,39.26,8.33E+00,756.9,68,3.666666667,22,2.73E+00,27.91422789,27.91422789
3/24/2016 11:50,30,0,21.13333333,39.9,19,42.62666667,22,37.82666667,21.23,37.69333333,19.29,47.36333333,10.86666667,31.42666667,20.2,35.16333333,21.79,40.86333333,19.39,39.1725,8.47E+00,756.9,67,3.833333333,21.5,2.67E+00,42.82338673,42.82338673
3/24/2016 12:00,30,0,21.2,39.82666667,19.13333333,42.46666667,21.96333333,37.9,21.2,37.46666667,19.29,47.29,11,29.36666667,20.2,35.09,21.79,40.73,19.39,39.09,8.60E+00,756.9,66,4,21,2.60E+00,49.17091457,49.17091457
3/24/2016 12:10,30,0,21.1,39.76,19.2,42.32666667,21.89,37.82666667,21.2,37.32666667,19.29,47.2,11.13,27.82666667,20.2,35,21.76,40.66333333,19.46333333,39.16333333,8.68E+00,756.8666667,65.66666667,4,28.33333333,2.58E+00,25.19136277,25.19136277
3/24/2016 12:20,60,0,21.1,39.7,19.2,42.16333333,21.89,37.86333333,21.1,37.16333333,19.29,47.12666667,11.32333333,26.9,20.2,35,21.7,40.59,19.39,39.09,8.77E+00,756.8333333,65.33333333,4,35.66666667,2.57E+00,23.25259106,23.25259106
3/24/2016 12:30,50,0,21.1,39.66333333,19.26,42.03,21.89,37.86333333,21.1,37.0225,19.29,47.09,11.42666667,25.49666667,20.2,34.845,21.76,40.5,19.46333333,39.13333333,8.85E+00,756.8,65,4,43,2.55E+00,5.553545337,5.553545337
3/24/2016 12:40,60,0,21.1,39.59,19.29,41.96666667,21.89,37.86333333,21.03333333,36.86,19.29,47.03,11.5,24.95666667,20.2,34.79,21.7,40.5,19.39,38.93333333,8.93E+00,756.7666667,64.66666667,4,50.33333333,2.53E+00,3.560117271,3.560117271
3/24/2016 12:50,50,0,21.1,39.59,19.29,41.82666667,21.89,37.79,21,36.7,19.29,47,11.5,23.76333333,20.2,34.73,21.7,40.4,19.39,38.79,9.02E+00,756.7333333,64.33333333,4,57.66666667,2.52E+00,49.49397208,49.49397208
3/24/2016 13:00,50,0,21.1,39.56,19.29,41.76,21.89,37.79,21,36.62666667,19.29,46.93333333,11.7,23.29,20.2,34.66333333,21.7,40.32666667,19.39,38.73,9.10E+00,756.7,64,4,65,2.50E+00,37.13451056,37.13451056
3/24/2016 13:10,40,0,21.1,39.5,19.29,41.7,21.89,37.7,20.96333333,36.56,19.29,46.9,12.03333333,21.36666667,20.2,34.59,21.7,40.29,19.42666667,38.7,9.17E+00,756.65,63.33333333,4.166666667,65,2.43E+00,41.15253313,41.15253313
3/24/2016 13:20,50,0,21.1,39.4,19.39,41.59,21.89,37.7,20.89,36.5,19.29,46.82666667,12.1725,19.9725,20.2,34.5,21.7,40.23,19.42666667,38.62666667,9.23E+00,756.6,62.66666667,4.333333333,65,2.37E+00,40.52251164,40.52251164
3/24/2016 13:30,50,0,21.1,39.4,19.39,41.46333333,21.89,37.7,20.89,36.5,19.29,46.79,12.46333333,18.79666667,20.2,34.43333333,21.66666667,40.06,19.39,38.5,9.30E+00,756.55,62,4.5,65,2.30E+00,29.53757914,29.53757914
3/24/2016 13:40,50,0,21.1,39.4,19.42666667,41.29,21.89,37.7,20.89,36.5,19.29,46.73,12.42666667,18.3,20.2,34.36333333,21.6,40,19.39,38.43333333,9.37E+00,756.5,61.33333333,4.666666667,65,2.23E+00,41.56362171,41.56362171
3/24/2016 13:50,50,0,21.1,39.32666667,19.5,41.23,21.89,37.66333333,20.79,36.4,19.29,46.66333333,12.5,18.56666667,20.2,34.29,21.6,39.9,19.39,38.36333333,9.43E+00,756.45,60.66666667,4.833333333,65,2.17E+00,30.9147384,30.9147384
3/24/2016 14:00,50,0,21.1,39.29,19.5,41.09,21.89,37.59,20.79,36.32666667,19.29,46.59,12.66666667,18.39,20.2,34.2,21.6,39.9,19.46333333,38.36333333,9.50E+00,756.4,60,5,65,2.10E+00,11.22694134,11.22694134
3/24/2016 14:10,50,0,21.1,39.29,19.56666667,41.03,21.89,37.56,20.79,36.29,19.29,46.59,12.72666667,18.26333333,20.2,34.2,21.6,39.86333333,19.39,38.2,9.50E+00,756.3666667,60.5,4.833333333,64.83333333,2.22E+00,9.782704164,9.782704164
3/24/2016 14:20,60,0,21.1,39.29,19.56666667,40.9,21.89,37.5,20.79,36.29,19.29,46.5,12.42666667,18.83,20.13333333,34.2,21.6,39.79,19.39,38.2,9.50E+00,756.3333333,61,4.666666667,64.66666667,2.33E+00,13.43999016,13.43999016
3/24/2016 14:30,40,0,21.1,39.23,19.56666667,40.9,21.89,37.5,20.79,36.29,19.29,46.43333333,12.62666667,19.35666667,20.2,34.12666667,21.6,39.79,19.39,38.16333333,9.50E+00,756.3,61.5,4.5,64.5,2.45E+00,27.36117508,27.36117508
3/24/2016 14:40,50,0,21.03333333,39.12666667,19.6,40.79,21.89,37.5,20.79,36.29,19.29,46.46666667,12.56666667,18.89,20.13333333,34.09,21.6,39.79,19.39,38.09,9.50E+00,756.2666667,62,4.333333333,64.33333333,2.57E+00,10.18142047,10.18142047
3/24/2016 14:50,50,0,21.1,39.2,19.5,40.79,21.89,37.5,20.76,36.29,19.29,46.4,12.36666667,19.09666667,20.13333333,34.09,21.6,39.79,19.39,38.09,9.50E+00,756.2333333,62.5,4.166666667,64.16666667,2.68E+00,22.53423211,22.53423211
3/24/2016 15:00,50,0,21.1,39.2,19.5,40.79,21.89,37.5,20.7,36.29,19.29,46.4,11.79333333,19.56,20.1,34.09,21.5,39.7,19.39,38.0225,9.50E+00,756.2,63,4,64,2.80E+00,4.01852529,4.01852529
3/24/2016 15:10,50,0,21.1,39.2,19.5,40.79,21.89,37.5,20.7,36.29,19.29,46.32666667,11.53333333,19.96,20.1,34.09,21.5,39.7,19.39,38,9.48E+00,756.1833333,63.5,4,63.83333333,2.88E+00,33.68126382,33.68126382
3/24/2016 15:20,50,0,21.1,39.09,19.5,40.73,21.89,37.5,20.7,36.29,19.29,46.29,11.6,19.95666667,20.1,34.06,21.5,39.7,19.39,38,9.47E+00,756.1666667,64,4,63.66666667,2.97E+00,33.24931595,33.24931595
3/24/2016 15:30,30,0,21.1,39.09,19.6,40.63333333,21.89,37.4,20.7,36.29,19.29,46.23,11.86,19.95666667,20.1,34,21.5,39.7,19.39,37.93333333,9.45E+00,756.15,64.5,4,63.5,3.05E+00,45.92292625,45.92292625
3/24/2016 15:40,40,0,21.03333333,39.09,19.6,40.5,21.89,37.4,20.7,36.3725,19.29,46.2,11.76333333,19.93333333,20.16666667,34,21.5,39.59,19.39,37.9,9.43E+00,756.1333333,65,4,63.33333333,3.13E+00,29.44816193,29.44816193
3/24/2016 15:50,50,0,21.05,39.045,19.56666667,40.5,21.85666667,37.26,20.63333333,36.32666667,19.29,46.12666667,11.63,21,20.1,34,21.5,39.66333333,19.39,37.9,9.42E+00,756.1166667,65.5,4,63.16666667,3.22E+00,35.1506367,35.1506367
3/24/2016 16:00,90,0,21.03333333,39.03,19.56666667,40.5,21.85666667,37.33333333,20.6,36.4,19.29,46.09,11.8,21.42666667,20.1,34,21.5,40.06666667,19.39,37.86333333,9.40E+00,756.1,66,4,63,3.30E+00,12.49872406,12.49872406
3/24/2016 16:10,90,0,21,39,19.6,40.5,21.79,37.29,20.6,36.4,19.29,46.03,11.86,21.3,20.1,34,21.56666667,40.26,19.39,37.86333333,9.35E+00,756.1166667,66,4,56.33333333,3.25E+00,4.097376496,4.097376496
3/24/2016 16:20,130,0,21,39,19.6,40.43333333,21.79,37.4,20.6,36.4,19.29,46,11.95,20.195,20.1,33.93333333,21.73,40.56666667,19.39,37.79,9.30E+00,756.1333333,66,4,49.66666667,3.20E+00,45.28073492,45.28073492
3/24/2016 16:30,130,0,21,39,19.56666667,40.4,21.79,37.32666667,20.6,36.46666667,19.29,46,11.43333333,20.36666667,20.1,34,21.79,40.7,19.39,37.79,9.25E+00,756.15,66,4,43,3.15E+00,39.35977577,39.35977577
3/24/2016 16:40,140,0,21,39,19.5,40.46666667,21.79,37.4,20.6,36.8,19.29,46,11.16666667,21.03333333,20.1,34,21.92666667,40.82666667,19.39,37.79,9.20E+00,756.1666667,66,4,36.33333333,3.10E+00,18.54654606,18.54654606
3/24/2016 16:50,150,0,21,39,19.46333333,40.5,21.79,37.32666667,20.6,37.19333333,19.29,46.06,10.86,22.36333333,20.1,33.96666667,22.06666667,40.96666667,19.39,37.73,9.15E+00,756.1833333,66,4,29.66666667,3.05E+00,48.62070718,48.62070718
3/24/2016 17:00,140,0,21,39,19.39,40.36,21.79,37.36333333,20.6,37.4,19.29,46.06,10.66666667,23.43,20.1,33.76666667,22.13333333,40.83333333,19.35666667,37.66333333,9.10E+00,756.2,66,4,23,3.00E+00,8.008686441,8.008686441
3/24/2016 17:10,130,0,21,38.9,19.35666667,40.16333333,21.79,37.29,20.6,37.6,19.29,45.975,10.43333333,25.96666667,20,33.59,22.2,40.62666667,19.29,37.53,9.00E+00,756.2,67.5,4,23.33333333,3.20E+00,32.0908349,32.0908349
3/24/2016 17:20,90,0,21,38.82666667,19.29,40.09,21.79,37.29,20.6,37.46666667,19.29,45.82666667,10.16666667,27.42666667,20,33.53,22.29,40.72666667,19.29,37.46666667,8.90E+00,756.2,69,4,23.66666667,3.40E+00,5.093167687,5.093167687
3/24/2016 17:30,100,0,20.96333333,38.76,19.29,40,21.79,37.29,20.6,37.32666667,19.29,45.66333333,10.06666667,28.96666667,20,33.73,22.35666667,41,19.29,37.4,8.80E+00,756.2,70.5,4,24,3.60E+00,47.08803644,47.08803644
3/24/2016 17:40,70,0,20.96333333,38.7,19.29,40,21.7,37.2,20.6,37.06,19.29,45.53,9.926666667,30.36,20,33.86333333,22.5,41,19.29,37.29,8.70E+00,756.2,72,4,24.33333333,3.80E+00,6.550557353,6.550557353
3/24/2016 17:50,80,0,20.96333333,38.79,19.2,40,21.7,37.26,20.6,37,19.29,45.36333333,9.8,31.76,20,33.96333333,22.5,40.93333333,19.29,37.29,8.60E+00,756.2,73.5,4,24.66666667,4.00E+00,11.41913522,11.41913522
3/24/2016 18:00,90,0,20.89,38.79,19.2225,40.1175,21.66666667,37.26,20.6,36.9,19.29,45.29,9.726666667,32.83333333,20,34.16333333,22.5,40.845,19.29,37.2,8.50E+00,756.2,75,4,25,4.20E+00,31.07497055,31.07497055
3/24/2016 18:10,160,0,21,38.82666667,19.23,40.23,21.6,37.2,20.6,36.9,19.29,45.16333333,9.6,33.69666667,19.96333333,34.32666667,22.53333333,40.86333333,19.29,37.245,8.43E+00,756.2166667,75.5,4,24.66666667,4.25E+00,18.33326147,18.33326147
3/24/2016 18:20,560,0,21,38.9,19.29,40.2,21.7,37.2,20.53333333,36.9,19.29,45.03,9.533333333,34.29666667,19.89,34.46666667,22.53333333,40.73,19.29,37.2,8.37E+00,756.2333333,76,4,24.33333333,4.30E+00,5.796382565,5.796382565
3/24/2016 18:30,390,0,21.03333333,40.66666667,19.29,40.26,21.7,37.2,20.53333333,36.9,19.29,45,9.36,35.39333333,20,34.65666667,22.5,40.59,19.23,37.2,8.30E+00,756.25,76.5,4,24,4.35E+00,27.94390012,27.94390012
3/24/2016 18:40,190,0,21.16666667,46.46,19.42666667,41.29666667,21.73,37.2,20.5,36.845,19.29,45.06,9.226666667,36.26666667,20,34.86333333,22.5,40.53,19.23,37.2,8.23E+00,756.2666667,77,4,23.66666667,4.40E+00,46.32735143,46.32735143
3/24/2016 18:50,80,10,21.39,48.33333333,19.56666667,42.69666667,21.79,37.33333333,20.5,36.79,19.29,45.39,9.126666667,36.86,20,35.06666667,22.56666667,40.4,19.26,37.26,8.17E+00,756.2833333,77.5,4,23.33333333,4.45E+00,42.63652803,42.63652803
3/24/2016 19:00,90,10,21.46333333,46.4,19.73,43.5,21.89,38.13333333,20.5,36.79,19.23,45.72333333,8.926666667,37.13333333,20,35.025,22.5,40.12666667,19.2,37.2,8.10E+00,756.3,78,4,23,4.50E+00,32.52697111,32.52697111
3/24/2016 19:10,90,0,21.5,44.995,19.79,43.5,21.89,38.52666667,20.39,36.73,19.23,46.09666667,8.733333333,38.16666667,20,34.9,22.53333333,40.2,19.2,37.2,8.00E+00,756.3166667,78.83333333,3.833333333,22.66666667,4.53E+00,28.17317377,28.17317377
3/24/2016 19:20,80,0,21.6,43.39333333,19.92666667,43.4,21.92666667,38.73,20.39,36.73,19.29,46.29,8.4975,39.5225,19.92666667,34.76,22.53333333,40.2,19.2,37.2,7.90E+00,756.3333333,79.66666667,3.666666667,22.33333333,4.57E+00,42.27711646,42.27711646
3/24/2016 19:30,100,0,21.6,42.66666667,20.06666667,43.12666667,22,38.7225,20.39,36.7,19.29,46.36333333,8.256666667,41.13,20,34.62666667,22.5,40.2,19.2,37.2,7.80E+00,756.35,80.5,3.5,22,4.60E+00,8.999625652,8.999625652
3/24/2016 19:40,100,10,21.7,42.03333333,20.1,42.69333333,22,38.62666667,20.39,36.76,19.29,46.23,8.066666667,42.53333333,20.09666667,36.66666667,22.56666667,40.26,19.2,37.2,7.70E+00,756.3666667,81.33333333,3.333333333,21.66666667,4.63E+00,44.08869003,44.08869003
3/24/2016 19:50,120,0,21.7,41.42666667,20.16666667,42.3,22,38.52666667,20.39,36.79,19.29,45.96666667,7.933333333,43.66666667,20.43,37.13333333,22.53333333,40.46333333,19.2,37.23,7.60E+00,756.3833333,82.16666667,3.166666667,21.33333333,4.67E+00,2.578144043,2.578144043
3/24/2016 20:00,100,10,21.79,41.02666667,20.23,41.9,22.06666667,38.46666667,20.39,36.79,19.43,45.82666667,7.763333333,44.82333333,20.39,36.6,22.6,40.59,19.2,37.29,7.50E+00,756.4,83,3,21,4.70E+00,6.064481218,6.064481218
3/24/2016 20:10,100,10,21.85666667,40.76666667,20.29,41.76666667,22.13333333,38.33333333,20.39,36.79,20.16666667,71.76666667,7.69,45.89666667,20.32333333,36.32666667,22.6,40.7,19.2,37.29,7.38E+00,756.4,84.16666667,2.833333333,20.83333333,4.78E+00,25.49514936,25.49514936
3/24/2016 20:20,100,30,22,40.52666667,20.42666667,41.59,22.2,38.2,20.39,36.93,20.56666667,69.76666667,7.69,47.25666667,20.26,36.12666667,22.6,40.7,19.2,37.29,7.27E+00,756.4,85.33333333,2.666666667,20.66666667,4.87E+00,15.46619771,15.46619771
3/24/2016 20:30,100,30,22.06666667,40.32666667,20.5,41.46333333,22.2,38.16333333,20.42666667,37.69666667,20.55,64.89,7.623333333,47.86333333,20.32666667,36.92666667,22.6,40.82666667,19.2,37.4,7.15E+00,756.4,86.5,2.5,20.5,4.95E+00,45.84095696,45.84095696
